code,num
C1072,732.6901636177107
C1128,1200.7822385479215
C1456,512.7959116535001
C1840,513.6628952117812
C1332,1109.0039638219503
C1563,1757.0598776449235
C1794,839.5148950792445
C1640,475.7128461779006
C1377,395.6310265116223
C2072,283.46306570455175
C1472,424.555382110907
C1006,234.73421756509933
C1083,421.0541715515004
C1311,237.99254293934737
C2676,221.13461097322178
C2318,230.00207865110488
C1603,469.72063430484684
C2523,326.4015360061088
C2177,117.74907884483464
C2411,704.457337304594
C2033,237.8411870327228
C1604,451.2772006693943
C2535,529.6542268249834
C1040,445.79213541272713
C2417,477.0593984307616
C1812,180.97901935099927
C2253,218.01637605114797
C1294,587.3902281836857
C1772,550.5458816976726
C2646,527.4768785537001
C1152,984.1976677839375
C2423,152.66188314827392
C1844,441.56942774666277
C1318,155.04457155186842
C1729,131.65319315543974
C1602,325.66155413424286
C1239,382.14025610249445
C1721,603.500694024154
C1902,799.4180523077629
C1855,332.70157500951746
C2600,434.34092230776344
C1071,509.11855089265856
C2295,425.540886036153
C1621,568.5092264070241
C1852,829.4329738234871
C2555,1142.5102567607007
C1297,457.8249156854134
C2323,579.9847005852932
C2215,380.5611262256486
C2112,358.4562157112793
C1830,823.6245293801951
C2602,264.71915891237813
C2608,1051.4451615841383
C1215,597.0763956839828
C2369,610.8219716466649
C1158,277.3416262444954
C1887,634.1860520237226
C1189,263.6148663830161
C1637,446.0701044361805
C1225,224.8295890270593
C2374,311.7036786705168
C2397,599.0569106105215
C1105,927.9313191411226
C1782,449.46781933777436
C1629,212.3628973661328
C1708,247.2953000166111
C2144,524.1336643536903
C1617,1028.044997560685
C1149,587.7961783510003
C1323,459.33469550123954
C1064,701.0836402809052
C1019,239.75368640152593
C2269,603.7320973108122
C1416,831.6926163899745
C1250,945.6451702789557
C1741,468.3269421173779
C1016,653.2163119363078
C2675,939.4683092417399
C2436,748.9323961002787
C2039,860.4626575493503
C1253,764.1559859065713
C2028,1264.8624262150704
C1166,331.30738616345207
C1135,263.00259658979127
C1216,258.90595587085187
C1593,186.10965889452467
C1826,211.03066182862094
C1827,382.7546299880636
C1564,293.60942185169455
C1495,931.2084049829085
C2653,868.842433018699
C1392,610.9337320067398
C2128,287.6285774241496
C1282,553.1797818750805
C1521,1059.040943690212
C2076,947.1844649969098
C1060,644.8814926756542
C2473,1129.447257375328
C2557,738.2357729007101
C1835,778.807532774119
C2224,776.4794250823545
C2222,402.3404143394834
C2430,880.8373056318129
C2497,798.8961588031897
C1494,1080.5686452657442
C1457,582.69325829896
C1525,1245.6181909672227
C1712,536.1371607833144
C2267,950.749780163503
C1623,287.51765371775394
C2131,614.8870453643283
C2691,1203.2877656055912
C1147,856.3577172071851
C1692,1029.6604729441679
C1570,787.2785171792
C1474,138.61937679830947
C1633,166.78539961099136
C2113,569.1717992373384
C2175,949.3973287177665
C2303,1511.6029870457965
C2547,551.5572203556097
C2292,755.6546014545168
C1496,842.0503277275238
C1289,397.03201746727734
C1849,761.7587355930001
C1003,202.19700111299804
C2268,374.2983662193887
C2551,546.8509364040656
C2688,67.12633027617721
C1030,93.13386304966416
C1327,58.64968028254591
C2451,628.2308024296781
C1749,537.2432183702972
C1349,255.515599951867
C2043,232.78405399738176
C1229,166.6768123653032
C2363,466.19443990018453
C1414,487.50594247709444
C2174,412.9427102399204
C2091,133.24457342445598
C2335,493.36779674599865
C1841,108.59660111971134
C2404,80.35490244967774
C1683,186.57951790939185
C1038,310.83115095487653
C2456,231.0706353007215
C1266,432.34918591959934
C2152,54.60214587357272
C1267,377.1146706622894
C2189,56.88623136719667
